"","episode","start_time","end_time","actor","text","vox_machina","guest","staff","matt","arc","arc_no","time_in_secs","word_count","words_per_ms","turn_number","actor_Guest"
"473",12,7017.143,7019.471,"LIAM","you're a very nice fellow. could i also have a drink?",1,0,0,0,"Kraghammer",1,2.32799999999952,13,0.00558419243986369,473,"LIAM"
"474",12,7019.471,7021.34,"MATT","""for a gold piece you can.""",0,0,0,1,"Kraghammer",1,1.8690000000006,8,0.00428036383092426,474,"MATT"
"475",12,7021.34,7024.416,"LIAM","here's two, here's two, i'm rich.",1,0,0,0,"Kraghammer",1,3.07600000000002,10,0.00325097529258775,475,"LIAM"
"476",12,7026.379,7031.446,"MATT","""i see you speak tavern well."" so like, that's a circumstance where you've kind of put them on the spot and they have to react to it, and like i said, it might be weird at first, but they'll eventually get into the deal. that's my suggestion. it might not always work, some people just aren't comfortable with that, and you have to be okay with it.",0,0,0,1,"Kraghammer",1,5.06700000000001,74,0.0146043023485297,476,"MATT"
"477",12,7042.917,7046.572,"TALIESIN","you do setting really well, too. like, when we would play, the lights go down, the candles come out, the music turns on.",1,0,0,0,"Kraghammer",1,3.65499999999975,24,0.0065663474692207,477,"TALIESIN"
"478",12,7048.605,7052.88,"MATT","that's one thing i do miss about this situation is, it's hard to adjust the lighting based on circumstances.",0,0,0,1,"Kraghammer",1,4.27500000000055,22,0.0051461988304087,478,"MATT"
"479",12,7054.271,7057.262,"ZAC","we're working on it, man, all right? we're working on it! we're getting there!",0,0,1,0,"Kraghammer",1,2.99099999999999,18,0.00601805416248749,479,"ZAC"
"480",12,7057.262,7058.472,"MATT","it's all good.",0,0,0,1,"Kraghammer",1,1.21000000000004,5,0.00413223140495855,480,"MATT"
"481",12,7058.472,7059.864,"LIAM","in a dark fantastical cave",1,0,0,0,"Kraghammer",1,1.39199999999983,5,0.00359195402298896,481,"LIAM"
"482",12,7059.864,7060.895,"ZAC","we're working on it.",0,0,1,0,"Kraghammer",1,1.03100000000086,6,0.00581959262851116,482,"ZAC"
"483",12,7060.895,7063.158,"LIAM","also known as travis's dining room.",1,0,0,0,"Kraghammer",1,2.26299999999992,8,0.00353513035793207,483,"LIAM"
"484",12,7065.02,7067.901,"ORION","but we put a nice tablecloth on the table.",1,0,0,0,"Kraghammer",1,2.8809999999994,10,0.00347101700798406,484,"ORION"
"485",12,7067.901,7073.799,"LIAM","can't you also use, i'm dming for my eight-year-old son and these kids, i haven't done this yet, but the dm book talks about rewarding them with inspiration dice, so can't you like, as a carrot, just start, anytime anyone shows even just the barest glimpse of roleplaying like that, go boom, inspiration dice to you.",1,0,0,0,"Kraghammer",1,5.89800000000014,63,0.0106815869786366,485,"LIAM"
"486",12,7086.565,7090.014,"MATT","yep, yes. i mentioned that a little earlier, and i'll expand upon that. on top of making sure people get bonuses and little bumps for cool experience moments, if someone does something really cool in character, you as the dm can reward them a d6 as an inspiration dice. an inspiration dice and they can only carry one at any given time but at some point later in the game, if they have to make a d20 roll, like an attack or a saving throw or a skill check, they can add the d6 to their final number to give them that extra little hero push towards succeeding at something. so it's another cool kind of carrot-on-a-stick bait to step a little harder into their character and really play out that role. good point, liam. we may have time for one more quick one, since there were a lot of questions coming through, and then we'll jump into the game.",0,0,0,1,"Kraghammer",1,3.44900000000052,167,0.0484198318353072,486,"MATT"
"487",12,7133.794,7136.879,"MARISHA","i will say, while you're looking for a question",1,0,0,0,"Kraghammer",1,3.08500000000004,10,0.00324149108589948,487,"MARISHA"
"488",12,7136.879,7141.435,"OFFSCREEN","when's there gonna be another shirt? are you guys planning on doing another",0,0,1,0,"Kraghammer",1,4.55600000000049,14,0.00307287093942021,488,"OFFSCREEN"
"489",12,7141.435,7145.919,"MATT","we're planning to do more shirts. geek and sundry's putting up their actual store soon, and so we're going to be",0,0,0,1,"Kraghammer",1,4.48399999999947,24,0.00535236396074996,489,"MATT"
"490",12,7147.64,7152.46,"ZAC","i would like to take this time to say that we do have shirts for sale right now that support geek and sundry's overall twitch channel, if you'd like to purchase some. they are the hr emote human resources stapler for whenever you say something inappropriate like 'penis'. there you go. you have a shirt for that.",0,0,1,0,"Kraghammer",1,4.81999999999971,60,0.0124481327800837,490,"ZAC"
"491",12,7166.954,7168.042,"ORION","that's inappropriate? penis?",1,0,0,0,"Kraghammer",1,1.08800000000065,5,0.00459558823529138,491,"ORION"
"492",12,7168.042,7169.034,"ZAC","well, i mean.",0,0,1,0,"Kraghammer",1,0.99199999999928,4,0.00403225806451906,492,"ZAC"
"493",12,7169.034,7170.381,"DAN","in this context? yeah.",0,1,0,0,"Kraghammer",1,1.34700000000066,5,0.00371195248700634,493,"GUESTS"
"494",12,7171.981,7173.001,"LIAM","we're playing a board game.",1,0,0,0,"Kraghammer",1,1.02000000000044,7,0.00686274509803628,494,"LIAM"
"495",12,7173.001,7174.488,"ZAC","depending on where you put it.",0,0,1,0,"Kraghammer",1,1.48700000000008,7,0.00470746469401454,495,"ZAC"
"496",12,7174.488,7175.497,"ORION","oh, sure.",1,0,0,0,"Kraghammer",1,1.00900000000001,3,0.00297324083250739,496,"ORION"
"497",12,7175.497,7180.371,"MARISHA","yeah, just like real life. anyway.",1,0,0,0,"Kraghammer",1,4.8739999999998,7,0.00143619203939276,497,"MARISHA"
"498",12,7180.371,7187.158,"MATT","i saw one good question i wanted to address. someone asked, suggestions on running a complex system for a bunch of new players? which is a challenge, even sometimes in our game still. but it's one of those circumstances where you have to be patient. and honestly, you can simplify the rules. when i say you can customize anything in this book, you can leave out a lot of the rules and just keep it very simple. if you don't want to have, if you think a movement, an action, and a bonus action's too much? get rid of the bonus action and just consider things, find another way to work it in. or if you want to keep it a little more free-form and just keep it open to it puts a little more work on you as the dm to do so, so you have to rationalize what they're doing so it doesn't seem so broken, but you can just minimize a lot of the rules, you can cut out half the skills if you don't think they're necessary. you can get rid of feats, you can get rid of backgrounds. you can halve the spell lists, if you want. if you want to narrow it down, you can go through and trim and trim and trim until you think you have a nice, simpler system for everyone to start with, and then you can start rolling out the more expanded aspects of the system. so don't feel like you have to verbatim hand everyone this book and be, read it all, let's go! you can go ahead and pick the few rules you think are important to play the game, teach them to your group and just start with those, and then slowly as time goes on let them research and discover more as they go on.",0,0,0,1,"Kraghammer",1,6.78700000000026,321,0.0472963017533502,498,"MATT"
"499",12,7263.608,7264.58,"LIAM","and learn together.",1,0,0,0,"Kraghammer",1,0.971999999999753,4,0.00411522633744961,499,"LIAM"
"500",12,7264.58,7265.404,"MATT","yeah.",0,0,0,1,"Kraghammer",1,0.824000000000524,2,0.00242718446601787,500,"MATT"
"501",12,7265.404,7270.591,"ORION","to what you're saying, too, what matthew, i don't how to say this. what matthew allows me to do is, for all you casters out there, if the spell isn't in the book, ask your dm if you can craft them. i've matthew has if it doesn't exist, he's let me make spells. that's what glacial blast is, it doesn't exist here but i was like, hey, i wanna do this thing that doesn't quite, isn't described in here, so you can ask your dm and he can figure it out with you. i of course always give him way-too-op stuff, he's like no, and then he gives me an actual spell. it works.",1,0,0,0,"Kraghammer",1,5.1869999999999,128,0.0246770773086567,501,"ORION"
"502",12,7297.639,7301.44,"TALIESIN","everything i build is literally just me handing him a slip of paper going eh? eh?",1,0,0,0,"Kraghammer",1,3.80099999999948,17,0.00447250723493879,502,"TALIESIN"
"503",12,7301.44,7307.081,"MATT","and the players, as they submit custom things, they have to understand that you do your best to balance it, and if they try it out a few times and it's still kind of overbalanced, it might be scaled back a bit, 'cause you're still trying to find what works and you can't really tell how balanced something is until you try it. but that's kind of the relationship you establish with your dm if you want to customize and create things on your own, is like, can i do this? sure, but make it like this. okay, let's try that. play a few games. yeah, it's a little powerful, we're gonna scale this back a little bit, and don't be like, come on! you said it was okay! be like, okay, okay, cool.",0,0,0,1,"Kraghammer",1,5.64100000000053,143,0.0253501152277941,503,"MATT"
"504",12,7331.218,7339.227,"DAN","also, earlier, talking about customizing monsters for the encounter. it's either in the dm guide or the monster manual, there is an algorithm in there to properly scale a monster up and down to fit the needs of the dungeon. i don't know where it is in there, so that's a tool that they do allow you to have.",0,1,0,0,"Kraghammer",1,8.00900000000001,63,0.00786615058059681,504,"GUESTS"
"505",12,7352.625,7353.735,"MATT","it's in the book, it's nice.",0,0,0,1,"Kraghammer",1,1.10999999999967,9,0.0081081081081105,505,"MATT"
"506",12,7353.735,7354.868,"DAN","it is in the monster manual?",0,1,0,0,"Kraghammer",1,1.13300000000072,7,0.00617828773168186,506,"GUESTS"
"507",12,7354.868,7355.819,"MATT","i think so, yeah.",0,0,0,1,"Kraghammer",1,0.951000000000022,5,0.0052576235541534,507,"MATT"
"508",12,7355.819,7358.957,"DAN","i think so. i was trying to i remember flipping through it, i knew it was one of those. i just wanted to mention that.",0,1,0,0,"Kraghammer",1,3.13799999999992,26,0.00828553218610601,508,"GUESTS"
"509",12,7359.998,7362.028,"LIAM","it's in the facebook terms of service.",1,0,0,0,"Kraghammer",1,2.03000000000065,9,0.00443349753694438,509,"LIAM"
"510",12,7362.028,7368.796,"DAN","page 94, section a-3.",0,1,0,0,"Kraghammer",1,6.76800000000003,6,0.000886524822695032,510,"GUESTS"
"511",12,7368.796,7373.065,"MATT","all righty. so let's go ahead and",0,0,0,1,"Kraghammer",1,4.26899999999932,8,0.0018739751698293,511,"MATT"
"512",12,7373.065,7376.521,"MARISHA","should we trade places so that some of us are sitting next to them",1,0,0,0,"Kraghammer",1,3.45600000000013,14,0.00405092592592577,512,"MARISHA"
"513",12,7376.521,7379.937,"LIAM","we're not us, aren't we just spectator?",1,0,0,0,"Kraghammer",1,3.41600000000017,10,0.00292740046838393,513,"LIAM"
"514",12,7379.937,7381.075,"TALIESIN","we're just spectators.",1,0,0,0,"Kraghammer",1,1.13799999999992,5,0.00439367311072087,514,"TALIESIN"
"515",12,7381.075,7382.027,"MATT","you guys are spectating for this.",0,0,0,1,"Kraghammer",1,0.952000000000226,7,0.00735294117646885,515,"MATT"
"516",12,7382.027,7383.586,"MARISHA","but i didn't know if we wanted to help them.",1,0,0,0,"Kraghammer",1,1.5590000000002,12,0.00769724182167959,516,"MARISHA"
"517",12,7383.586,7387.768,"TALIESIN","phone a friend.",1,0,0,0,"Kraghammer",1,4.18199999999979,4,0.000956480153036873,517,"TALIESIN"
"518",12,7391.478,7398.254,"MATT","all right. so. let's go ahead and begin, and i'm going to preface this, letting you guys know that i have nothing prepared. this is an entirely improvised session. i'm curious to see where it goes. this is a perfect example of flying-by-the-seat-of-your-pants dungeon mastering.",0,0,0,1,"Kraghammer",1,6.77599999999984,55,0.00811688311688331,518,"MATT"
"519",12,7408.383,7410.204,"LIAM","it's going just like how you rehearsed.",1,0,0,0,"Kraghammer",1,1.82099999999991,9,0.00494233937397058,519,"LIAM"
"520",12,7410.204,7412.463,"ORION","whose line is it anyway, matt?",1,0,0,0,"Kraghammer",1,2.25900000000001,7,0.00309871624612658,520,"ORION"
"521",12,7412.463,7418.827,"MATT","this is a prop-based skit. carrot top's dungeons and dragons, ladies and gentlemen.",0,0,0,1,"Kraghammer",1,6.36400000000049,16,0.00251414204902558,521,"MATT"
"522",12,7418.827,7419.905,"LIAM","oh god.",1,0,0,0,"Kraghammer",1,1.07799999999952,3,0.00278293135436117,522,"LIAM"
"523",12,7419.905,7425.297,"MATT","i know. all right, so, dan, we saw your wonderful character, your sailor dwarf.",0,0,0,1,"Kraghammer",1,5.39199999999983,15,0.00278189910979237,523,"MATT"
"524",12,7425.297,7426.67,"DAN","salty pete.",0,1,0,0,"Kraghammer",1,1.3730000000005,3,0.0021849963583386,524,"GUESTS"
"525",12,7426.67,7427.745,"MATT","yes, correct.",0,0,0,1,"Kraghammer",1,1.07499999999982,3,0.00279069767441908,525,"MATT"
"526",12,7427.745,7428.81,"MARISHA","salty pete.",1,0,0,0,"Kraghammer",1,1.06500000000051,3,0.00281690140844936,526,"MARISHA"
"527",12,7428.88,7429.648,"MATT","zac?",0,0,0,1,"Kraghammer",1,0.768000000000029,2,0.00260416666666657,527,"MATT"
"528",12,7429.648,7431.612,"ZAC","i'm gonna let him go first, actually.",0,0,1,0,"Kraghammer",1,1.96399999999994,9,0.00458248472505105,528,"ZAC"
"529",12,7431.612,7433.229,"MATT","ify, what you got?",0,0,0,1,"Kraghammer",1,1.61700000000019,5,0.00309214594928844,529,"MATT"
"530",12,7433.229,7439.668,"IFY","yo, this is ulfgar fireforge, i'm a sellsword, ex-pit fighter, i'm slow to trust and quick to kill. money talks, bullshit walks. just so y'all know, i'm in it for the money and i play a mean flute. it's sharpened at the end, so if you get too close i might stab you in the neck. but just know i'll do anything for a buck. anything.",0,1,0,0,"Kraghammer",1,6.4389999999994,74,0.0114924677745002,530,"GUESTS"
"531",12,7461.192,7462.021,"DAN","anything.",0,1,0,0,"Kraghammer",1,0.828999999999724,2,0.00241254523522397,531,"GUESTS"
"532",12,7462.021,7464.316,"IFY","anything.",0,1,0,0,"Kraghammer",1,2.29500000000007,2,0.000871459694989079,532,"GUESTS"
"533",12,7464.861,7466.16,"MATT","what was your guy's name again?",0,0,0,1,"Kraghammer",1,1.29899999999998,8,0.00615858352578917,533,"MATT"
"534",12,7466.16,7467.093,"LIAM","i can't wait for zac's monologue.",1,0,0,0,"Kraghammer",1,0.932999999999993,9,0.00964630225080393,534,"LIAM"
"535",12,7467.093,7468.231,"DAN","salty pete.",0,1,0,0,"Kraghammer",1,1.13799999999992,3,0.00263620386643252,535,"GUESTS"
"536",12,7468.231,7476.111,"ZAC","i am the great snugglelord. a charismatic charlatan from, as a warlock tiefling individual, hailing from the land of sippletint. i became bored with my homeland after impregnating all of the impregnable and decided to pledge my loyalty to the overlord of a faraway land and set off to do his evil bidding. i'm not really evil, though, the overlord himself asked me to do a lot of very evil things. at least, that's what the voices tell me. along the way, i learned that i was more of a lover, not a fighter. so i lied to these two assholes about the pleasures that await them at the overlord's chat room. they're dumdums and fell for it, and now act as my personal bodyguards. basically, in short, i convince everyone with intimidation and my great charisma, but i'm very broken and weak physically on the inside.",0,0,1,0,"Kraghammer",1,7.88000000000011,153,0.0194162436548221,536,"ZAC"
"537",12,7530.943,7539.376,"ZAC","actually, i'm hearing some voices from overlord right now. i believe we're at 3,162 subscribers, and the chat, i told you the chat room was real. and if the chat room could respond with the keyword 'snugglelord'",0,0,1,0,"Kraghammer",1,8.43299999999999,41,0.0048618522471244,537,"ZAC"
"538",12,7551.053,7553.466,"OFFSCREEN","it's not working.",0,0,1,0,"Kraghammer",1,2.41300000000047,5,0.00207210940737631,538,"OFFSCREEN"
"539",12,7553.466,7557.369,"ZAC","i heard from one of overlord's minions that the giveaway is not working.",0,0,1,0,"Kraghammer",1,3.90299999999934,15,0.00384319754035423,539,"ZAC"
"540",12,7557.369,7560.217,"LIAM","the giveaway is not working.",1,0,0,0,"Kraghammer",1,2.84799999999996,6,0.00210674157303374,540,"LIAM"
"541",12,7560.217,7564.135,"ZAC","and there's nothing that he can do about it in his current situation. so we're going to ask that the great fellow lad nightbot pull the winner for us for the giveaway.",0,0,1,0,"Kraghammer",1,3.91800000000057,35,0.00893312914752294,541,"ZAC"
"542",12,7571.881,7577.386,"IFY","i don't know what the hell this dude's talking about, but he paid me, so.",0,1,0,0,"Kraghammer",1,5.50500000000011,18,0.00326975476839231,542,"GUESTS"
"543",12,7577.386,7585.527,"ZAC","i brought a lot of money. lot of money with me on this trip. that's all.",0,0,1,0,"Kraghammer",1,8.14099999999962,18,0.00221103058592321,543,"ZAC"
"544",12,7585.527,7591.817,"MATT","great. so you promised them, what awaits them at the snugglelord's, or the overlord's",0,0,0,1,"Kraghammer",1,6.28999999999996,16,0.00254372019077903,544,"MATT"
"545",12,7591.817,7594.931,"ZAC","basically the seven virgins of the chatroom.",0,0,1,0,"Kraghammer",1,3.11399999999958,8,0.00256904303147113,545,"ZAC"
"546",12,7594.931,7600.878,"MATT","okay. got you. all right. and so we'll, okay, all right. so. here's how we'll start.",0,0,0,1,"Kraghammer",1,5.94700000000012,20,0.00336304018833018,546,"MATT"
"547",12,7600.878,7604.883,"LIAM","the gears are turning.",1,0,0,0,"Kraghammer",1,4.00500000000011,5,0.00124843945068661,547,"LIAM"
"548",12,7604.883,7612.485,"MATT","upon your chance meeting one evening in a darkened, drunken tavern in a darkened, drunken state, upon spinning tales of your backgrounds, your ears perked up at the promise of not only great riches, but great soulful, gratifying angelic entities promised to you from the realm beyond, this overlord, this overlord that keeps a very, very carefully hidden temple of worship not too far from this city, no more than two and a half days' travel on horseback. you mention to them that there is a place, a grand place where this temple could be found, and deep within resided the secret of contacting and being taken into the riches, the eternal vault of what is the overlord. upon this agreement, a small bit of change was exchanged, you managed to finagle the local stable out of a couple horses and found your way traveling before daybreak. you ride and ride and ride for the next two days. an awkward series of camping circumstances allow you to find you don't have a lot in common based on conversation, other than the love of money, and the love of this promise they give you. and the further you travel, the more and more the baneful eye of mistrust begins to fall upon one snugglelord. as the beads of sweat drip down your face, but you know the city is mounting soon, there will be a time where you can prove to them that, in some way, shape, or form, they have helped you find what it is you're seeking and you can possibly kill them before they have the chance to take you out. nevertheless. as the second sunrise hits, you crest over the last of a large, hilly landscape, the high grass brushing past your boots as you push through these grasslands, and you see upon the fabled city of rockmarr. rockmarr, not really that fabled, it's a small farming village, he seems to be talking it up as this grand city. so there's a moment of disappointment as you look over and see what may be anywhere from 60 to 70 houses to hovels to a slightly dilapidated farmland. bit of confusion hits you and you look over to snugglelord as he puts his hands up.",0,0,0,1,"Kraghammer",1,7.60199999999986,382,0.0502499342278357,548,"MATT"
"549",12,7734.463,7741.012,"ZAC","yeah, it was the voices i mistranslate them sometimes.",0,0,1,0,"Kraghammer",1,6.54899999999998,10,0.00152695067949306,549,"ZAC"
"550",12,7741.012,7744.639,"DAN","you mistranslate. it's 60 fucking hovels!",0,1,0,0,"Kraghammer",1,3.62700000000041,8,0.00220567962503422,550,"GUESTS"
"551",12,7744.639,7747.121,"ZAC","600, 60, like one",0,0,1,0,"Kraghammer",1,2.48199999999997,4,0.00161160354552782,551,"ZAC"
"552",12,7747.121,7748.564,"DAN","you dropped the zero.",0,1,0,0,"Kraghammer",1,1.44300000000021,5,0.00346500346500296,552,"GUESTS"
"553",12,7748.564,7750.623,"ZAC","well. it's an accident.",0,0,1,0,"Kraghammer",1,2.05899999999929,6,0.0029140359397776,553,"ZAC"
"554",12,7750.623,7751.71,"DAN","great.",0,1,0,0,"Kraghammer",1,1.08700000000044,2,0.00183992640294313,554,"GUESTS"
"555",12,7751.71,7755.471,"ZAC","it won't happen again. look, you're a great dude, i like you, dude, i get along, you're great, you're great.",0,0,1,0,"Kraghammer",1,3.76099999999951,25,0.00664716830630238,555,"ZAC"
"556",12,7756.327,7758.501,"DAN","hands off the keg. you'll smudge it.",0,1,0,0,"Kraghammer",1,2.17399999999998,9,0.00413983440662378,556,"GUESTS"
"557",12,7758.501,7762.208,"ZAC","you got my back, though.",0,0,1,0,"Kraghammer",1,3.70699999999943,6,0.00161855948206122,557,"ZAC"
"558",12,7762.208,7768.373,"IFY","you pay me? i'll kill him right now. hey, you pay me right now, he's dead.",0,1,0,0,"Kraghammer",1,6.16499999999996,19,0.00308191403081916,558,"GUESTS"
"559",12,7768.373,7770.086,"DAN","whoa, whoa, whoa!",0,1,0,0,"Kraghammer",1,1.71300000000065,4,0.00233508464681756,559,"GUESTS"
"560",12,7770.086,7775.431,"IFY","i'll kill you right now, i told you. you pay me more, i'll kill him. i'll kill anybody for some money.",0,1,0,0,"Kraghammer",1,5.34499999999935,25,0.00467726847521105,560,"GUESTS"
"561",12,7776.779,7778.757,"DAN","i'll put in my pink slip, this is a bit i'm willing to take.",0,1,0,0,"Kraghammer",1,1.97799999999916,17,0.00859453993933633,561,"GUESTS"
"562",12,7778.757,7780.233,"IFY","yo, how much money you got right there?",0,1,0,0,"Kraghammer",1,1.47600000000057,9,0.00609756097560741,562,"GUESTS"
"563",12,7780.233,7782.76,"DAN","let's find this overlord's stash.",0,1,0,0,"Kraghammer",1,2.52700000000004,8,0.00316580925999203,563,"GUESTS"
"564",12,7782.806,7787,"ZAC","did i really have to pick the two dumbest assholes to be in my group? i mean, really.",0,0,1,0,"Kraghammer",1,4.19400000000041,19,0.00453028135431524,564,"ZAC"
"565",12,7787,7794.148,"DAN","i'm getting so tired of this outer monologue. let's find this, it's gotta be one of these 60 hovels, let's find it.",0,1,0,0,"Kraghammer",1,7.14800000000014,27,0.00377728035814206,565,"GUESTS"
"566",12,7795.794,7797.161,"IFY","all right, let's do it.",0,1,0,0,"Kraghammer",1,1.36700000000019,7,0.00512070226773887,566,"GUESTS"
"567",12,7797.161,7798.482,"ZAC","what are we looking for again?",0,0,1,0,"Kraghammer",1,1.32099999999991,7,0.00529901589704804,567,"ZAC"
"568",12,7798.482,7805.165,"DAN","you're the one who's supposed to know! we're looking for your mythical chat room, whatever that means. as far as i know, it said something about virgins, about riches, about ladies",0,1,0,0,"Kraghammer",1,6.68299999999999,34,0.00508753553793207,568,"GUESTS"
"569",12,7811.043,7812.606,"IFY","see, that's all i care about.",0,1,0,0,"Kraghammer",1,1.5630000000001,8,0.00511836212411995,569,"GUESTS"
"570",12,7812.606,7817.285,"DAN","right, i'm looking for helen. who's a ship. it's more of a metaphorical lady. but i'll take any port in a storm.",0,1,0,0,"Kraghammer",1,4.67900000000009,27,0.00577046377431064,570,"GUESTS"
"571",12,7821.336,7824.312,"IFY","you give me that boat, i'll kill him right now.",0,1,0,0,"Kraghammer",1,2.97599999999966,12,0.00403225806451659,571,"GUESTS"
"572",12,7825.268,7827.545,"IFY","you give me that boat, i'll kill him right now.",0,1,0,0,"Kraghammer",1,2.27700000000004,12,0.00527009222661386,572,"GUESTS"
"573",12,7827.545,7828.664,"DAN","oh, we'll talk.",0,1,0,0,"Kraghammer",1,1.11899999999969,5,0.00446827524575639,573,"GUESTS"
"574",12,7828.664,7831.539,"IFY","all right. i like boats, man. shit.",0,1,0,0,"Kraghammer",1,2.875,8,0.00278260869565217,574,"GUESTS"
"575",12,7831.539,7838.56,"MATT","as the tides of your relationships quickly seem to turn, as you head towards the town, you notice and you've traveled here once before and while you understand that secretly, beneath where this hidden chat room is, is a cache of money that your previous employer hid amongst other riches, and probably murdered most of your allies before you managed to escape from his clutches, and probably the only person of your band of roving thieves and miscreants to not fall to the shadowed blade, you know that his riches are held there, you know that there are a number of traps set within this dark underpassing, and you know that once you can just get there, safely, you can probably make it out alone. so just hold tight to your position and you should be fine. as you ride up to the outskirts of town, you can't help but notice that, strangely, what was once a bustling farming town seems fairly empty. the nearby grass seems to have turned from a brightish healthy green to a dull, crackled brown-grey. the farms themselves, the lands have turned dark and cracked. the landscape appears to have been untended-to for many a month, and aside from a couple of scratching sounds and a distant cawing of crows overhead as they flutter off into the distance, there doesn't seem to be much of a sign of life in this village.",0,0,0,1,"Kraghammer",1,7.02100000000064,243,0.0346104543512289,575,"MATT"
"576",12,7926.015,7927.751,"LIAM","psst, the music changed.",1,0,0,0,"Kraghammer",1,1.73599999999988,5,0.00288018433179744,576,"LIAM"
"577",12,7927.751,7928.845,"ZAC","i heard it.",0,0,1,0,"Kraghammer",1,1.09400000000005,4,0.00365630712979873,577,"ZAC"
"578",12,7928.845,7929.638,"LIAM","be careful.",1,0,0,0,"Kraghammer",1,0.792999999999665,3,0.00378310214375948,578,"LIAM"
"579",12,7929.638,7930.435,"ZAC","yeah.",0,0,1,0,"Kraghammer",1,0.79700000000048,2,0.00250941028858067,579,"ZAC"
"580",12,7930.435,7931.824,"MARISHA","it's a clue.",1,0,0,0,"Kraghammer",1,1.38899999999921,5,0.00359971202304019,580,"MARISHA"
"581",12,7931.824,7935.916,"MATT","as you begin to step into the village proper, there is a small thoroughfare that leads from the main area towards the center part of town. as you ride in slowly, the clomping of your horses hitting against the rock, and dried dirt beneath your feet, you catch what looks to be a handful of individuals gathered towards the center of town. maybe no more than 150 feet away, you see four figures, all different heights, dressed in ragged rags and clothes that seem to have been met with some sort of hardship and long, long nights without any sort of cleaning agent. they gather around in a circle over what looks to be a well.",0,0,0,1,"Kraghammer",1,4.09200000000055,117,0.0285923753665651,581,"MATT"
"582",12,7972.934,7977.567,"DAN","hello, there! what are you looking at in that there well?",0,1,0,0,"Kraghammer",1,4.63299999999981,12,0.00259011439671929,582,"GUESTS"
"583",12,7977.567,7981.203,"MATT","as soon as you say that loudly, the heads suddenly spin to you.",0,0,0,1,"Kraghammer",1,3.63600000000042,14,0.0038503850385034,583,"MATT"
"584",12,7981.203,7982.256,"DAN","creepy.",0,1,0,0,"Kraghammer",1,1.05299999999988,2,0.00189933523266878,584,"GUESTS"
"585",12,7982.256,7986.47,"MATT","look amongst themselves. and they all begin to scatter away from the well.",0,0,0,1,"Kraghammer",1,4.21399999999994,14,0.00332225913621267,585,"MATT"
"586",12,7986.47,7990.6,"ZAC","can i make can i give him some money to go check and see what's in that well?",0,0,1,0,"Kraghammer",1,4.13000000000011,20,0.00484261501210641,586,"ZAC"
"587",12,7990.6,7991.392,"MATT","okay.",0,0,0,1,"Kraghammer",1,0.791999999999462,2,0.00252525252525424,587,"MATT"
"588",12,7991.392,7993.85,"IFY","you can give me money to do anything.",0,1,0,0,"Kraghammer",1,2.45800000000054,9,0.00366151342554842,588,"GUESTS"
"589",12,7993.85,7996.157,"ZAC","here's some shillings, there, dude.",0,0,1,0,"Kraghammer",1,2.30699999999979,7,0.00303424360641554,589,"ZAC"
"590",12,7996.157,7998.98,"DAN","it's a local currency!",0,1,0,0,"Kraghammer",1,2.82299999999941,6,0.00212539851222148,590,"GUESTS"
"591",12,7998.98,8005.006,"IFY","okay, man, you just wasted your money, 'cause i was just going to check to see if there's money in this well anyway, so. a little more would be go, though.",0,1,0,0,"Kraghammer",1,6.02600000000075,33,0.00547626949883769,591,"GUESTS"
"592",12,8008.901,8009.968,"DAN","for wishes.",0,1,0,0,"Kraghammer",1,1.06700000000001,3,0.00281162136832238,592,"GUESTS"
"593",12,8009.968,8012.05,"IFY","i'm gonna look down and see what's in here right now.",0,1,0,0,"Kraghammer",1,2.08200000000033,14,0.00672430355427365,593,"GUESTS"
"594",12,8012.05,8015.469,"MATT","so, as you approach, the figures have scattered off into what looks like two different alleyways on the opposite side of this small thoroughfare, you glance over the edge, and the first thing that catches you is this very, very acidic smell, this pungence that hits your nostrils, it's like long-long-rotting citrus combined with almost an iron-like scent. you glance over, and currently you can only see a few feet into the darkened well, and it's too dark for you to see anything beneath. however, you are, as you are a dwarf, you have dark vision, and in the low-light circumstance from the noonday sun, you are able to look down and see that the brackish liquid, what would be a normal watery well, instead is very thick and viscous in the way it slowly moves. and from what you can gather, the water is disturbed. recently has been disturbed.",0,0,0,1,"Kraghammer",1,3.41899999999987,157,0.0459198596080743,594,"MATT"
"595",12,8062.997,8068.713,"IFY","huh, that's good. are there any shiny trinkets there, like there might be some coins in the bottom?",0,1,0,0,"Kraghammer",1,5.71599999999944,20,0.00349895031490587,595,"GUESTS"
"596",12,8070.26,8072.599,"DAN","anything glittering through the thickness?",0,1,0,0,"Kraghammer",1,2.33899999999994,6,0.00256519880290729,596,"GUESTS"
"597",12,8072.599,8074.487,"MATT","make a perception check.",0,0,0,1,"Kraghammer",1,1.88799999999992,5,0.00264830508474587,597,"MATT"
"598",12,8074.487,8076.994,"ZAC","i think there might be coins in there if you want to jump in and see what's at the bottom!",0,0,1,0,"Kraghammer",1,2.50699999999961,22,0.00877542879936316,598,"ZAC"
"599",12,8076.994,8079.291,"MATT","so go ahead and roll a d20, add your perception skill.",0,0,0,1,"Kraghammer",1,2.29700000000048,12,0.00522420548541467,599,"MATT"
"600",12,8079.291,8085.68,"IFY","so, my perception, get plus two. 19.",0,1,0,0,"Kraghammer",1,6.38900000000012,8,0.00125215213648456,600,"GUESTS"
